1,Name,IATA,Latitude,Longitude
1,Pau Pyrénées Airport,PUF,43.380001068115234,-0.4186109900474548
1,Tarbes-Lourdes-Pyrénées Airport,LDE,43.1786994934082,-0.0064389999024569
1,Angoulême-Brie-Champniers Airport,ANG,45.72919845581055,0.2214560061693191
1,Brive Souillac Airport,BVE,45.039722,1.485556
1,Périgueux-Bassillac Airport,PGX,45.19810104370117,0.815555989742279
1,Biarritz-Anglet-Bayonne Airport,BIQ,43.4683333,-1.5311111
1,Cahors-Lalbenque Airport,ZAO,44.35139846801758,1.4752800464630127
1,Albi-Le Séquestre Airport,LBI,43.91389846801758,2.1130599975585938
1,Castres-Mazamet Airport,DCM,43.55630111694336,2.289180040359497
1,Rodez-Marcillac Airport,RDZ,44.407901763916016,2.4826700687408447
1,Royan-Médis Airport,RYN,45.62810134887695,-0.9725000262260436
1,Montauban Airport,XMW,44.02569961547852,1.3780399560928345
1,Rochefort-Saint-Agnant (BA 721) Airport,RCO,45.88779830932617,-0.9830560088157654
1,Colmar-Houssen Airport,CMR,48.109901428222656,7.359010219573975
1,Dole-Tavaux Airport,DLE,47.042686,5.435063
1,Aubenas-Ardèche Méridional Airport,OBS,44.544203,4.372192
1,Le Puy-Loudes Airport,LPY,45.0806999206543,3.762890100479126
1,Metz-Nancy-Lorraine Airport,ETZ,48.9821014404,6.25131988525
1,Bastia-Poretta Airport,BIA,42.55270004272461,9.48373031616211
1,Calvi-Sainte-Catherine Airport,CLY,42.5244444,8.7930556
1,Figari Sud-Corse Airport,FSC,41.5005989074707,9.097780227661133
1,Ajaccio-Napoléon Bonaparte Airport,AJA,41.92359924316406,8.8029203414917
1,Propriano Airport,PRP,41.66059875488281,8.889749526977539
1,Solenzara (BA 126) Air Base,SOZ,41.92440032958984,9.406000137329102
1,Auxerre-Branches Airport,AUF,47.85020065307617,3.497109889984131
1,Chambéry-Savoie Airport,CMF,45.63809967041016,5.880229949951172
1,Clermont-Ferrand Auvergne Airport,CFE,45.7867012024,3.1691699028
1,Bourges Airport,BOU,47.058101654052734,2.3702800273895264
1,Annemasse Airport,QNJ,46.1920013428,6.268390178680001
1,Lyon Saint-Exupéry Airport,LYS,45.725556,5.081111
1,Saint-Yan Airport,SYT,46.41249847412109,4.0132598876953125
1,Roanne-Renaison Airport,RNE,46.05830001831055,4.001389980316162
1,Annecy-Haute-Savoie-Mont Blanc Airport,NCY,45.9308333,6.1063889
1,Grenoble-Isère Airport,GNB,45.36289978027344,5.329370021820068
1,Valence-Chabeuil Airport,VAF,44.9216,4.9699
1,Vichy-Charmeil Airport,VHY,46.169700622558594,3.4037399291992188
1,Aurillac Airport,AUR,44.89139938354492,2.4219400882720947
1,Châteauroux-Déols Marcel Dassault Airport,CHR,46.860278,1.721111
1,Lyon-Bron Airport,LYN,45.72719955444336,4.944270133972168
1,Cannes-Mandelieu Airport,CEQ,43.542,6.95348
1,Saint-Étienne-Bouthéon Airport,EBU,45.54059982299805,4.296390056610107
1,Carcassonne Airport,CCF,43.21599960327149,2.3063199520111084
1,Marseille Provence Airport,MRS,43.439271922,5.22142410278
1,Nice-Côte d'Azur Airport,NCE,43.6584014893,7.215869903560001
1,Orange-Caritat (BA 115) Air Base,XOG,44.14049911499024,4.866720199584961
1,Perpignan-Rivesaltes (Llabanère) Airport,PGF,42.74039840698242,2.8706700801849365
1,Le Castellet Airport,CTT,43.25249862670898,5.785190105438232
1,Montpellier-Méditerranée Airport,MPL,43.57619857788086,3.96301007270813
1,Béziers-Vias Airport,BZR,43.32350158691406,3.353899955749512
1,Avignon-Caumont Airport,AVN,43.90729904174805,4.901830196380615
1,Mende-Brenoux Airfield,MEN,44.502102,3.53282
1,Paris Beauvais Tillé Airport,BVA,49.45439910888672,2.1127800941467285
1,Évreux-Fauville (BA 105) Air Base,EVX,49.02870178222656,1.219859957695007
1,Le Havre Octeville Airport,LEH,49.53390121459961,0.0880559980869293
1,Abbeville,XAB,50.143501,1.831891
1,Orléans-Bricy (BA 123) Air Base,ORE,47.9878005981,1.7605600357100002
1,Châlons-Vatry Airport,XCR,48.7733333333,4.206111111
1,Rouen Airport,URO,49.38420104980469,1.1748000383377075
1,Tours-Val-de-Loire Airport,TUF,47.4322013855,0.727605998516
1,Cholet Le Pontreau Airport,CET,47.08209991455078,-0.8770639896392822
1,Laval-Entrammes Airport,LVA,48.03139877319336,-0.7429860234260559
1,Paris-Le Bourget Airport,LBG,48.96939849853516,2.441390037536621
1,Creil Air Base,CSF,49.25350189208984,2.5191400051116943
1,Charles de Gaulle International Airport,CDG,49.012798,2.55
1,Toussus-le-Noble Airport,TNF,48.75189971923828,2.1061899662017822
1,Paris-Orly Airport,ORY,48.7233333,2.3794444
1,Pontoise - Cormeilles-en-Vexin Airport,POX,49.096667,2.040833
1,Villacoublay-Vélizy (BA 107) Air Base,VIY,48.7741667,2.1916667
1,Nevers-Fourchambault Airport,NVS,47.00260162353516,3.1133298873901367
1,Maubeuge-Élesmes Airport,XME,50.31050109863281,4.033120155334473
1,Lille-Lesquin Airport,LIL,50.563332,3.086886
1,Merville-Calonne Airport,HZB,50.61840057373047,2.642240047454834
1,Charleville-Mézières Airport,XCZ,49.78390121459961,4.647079944610596
1,Brest Bretagne Airport,BES,48.447898864746094,-4.418540000915527
1,Cherbourg-Maupertus Airport,CER,49.65010070800781,-1.4702800512313845
1,Dinard-Pleurtuit-Saint-Malo Airport,DNR,48.58769989013672,-2.0799601078033447
1,La Baule-Escoublac Airport,LBY,47.289398193359375,-2.346390008926392
1,Granville Airport,GFR,48.88309860229492,-1.564170002937317
1,Deauville-Saint-Gatien Airport,DOL,49.3652992249,0.154305994511
1,Lorient South Brittany (Bretagne Sud) Airport,LRT,47.76060104370117,-3.440000057220459
1,La Roche-sur-Yon Airport,EDM,46.70190048217773,-1.3786300420761108
1,Landivisiau Air Base,LDV,48.53030014038086,-4.151639938354492
1,Caen-Carpiquet Airport,CFR,49.173301696777344,-0.449999988079071
1,Le Mans-Arnage Airport,LME,47.94860076904297,0.2016669958829879
1,Rennes-Saint-Jacques Airport,RNS,48.0694999695,-1.73478996754
1,Lannion-Côte de Granit Airport,LAI,48.754398,-3.47166
1,Quimper-Cornouaille Airport,UIP,47.97499847412109,-4.167789936065674
1,Nantes Atlantique Airport,NTE,47.153198242200006,-1.61073005199
1,Saint-Brieuc-Armor Airport,SBK,48.5378,-2.85444
1,Morlaix-Ploujean Airport,MXN,48.6031990051,-3.81577992439
1,Vannes-Meucon Airport,VNE,47.72330093383789,-2.718559980392456
1,Saint-Nazaire-Montoir Airport,SNR,47.3105556,-2.1566667
1,EuroAirport Basel-Mulhouse-Freiburg Airport,BSL,47.59,7.5291667
1,Dijon-Bourgogne Airport,DIJ,47.268902,5.09
1,Metz-Frescaty (BA 128) Air Base,MZM,49.07170104980469,6.131669998168945
1,Épinal-Mirecourt Airport,EPL,48.325001,6.06998
1,Nancy-Essey Airport,ENC,48.69210052490234,6.230460166931152
1,Reims-Champagne (BA 112) Air Base,RHE,49.310001,4.05
1,Strasbourg Airport,SXB,48.53829956054688,7.628230094909668
1,Toulon-Hyères Airport,TLN,43.0973014832,6.14602994919
1,Nîmes-Arles-Camargue Airport,FNI,43.75740051269531,4.4163498878479
1,Miquelon Airport,MQC,47.095500946,-56.3802986145
1,St Pierre Airport,FSP,46.76290130615234,-56.173099517822266
1,Andravida Air Base,PYR,37.9207,21.292601
1,Agrinion Air Base,AGQ,38.602001,21.3512001
1,Dimokritos Airport,AXD,40.855899810791016,25.956300735473636
1,Nea Anchialos Airport,VOL,39.21960067749024,22.794300079345703
1,Chios Island National Airport,JKH,38.34320068359375,26.140600204467773
1,Ioannina Airport,IOA,39.6963996887207,20.82250022888184
1,Heraklion International Nikos Kazantzakis Airport,HER,35.3396987915,25.1802997589
1,Kastoria National Airport,KSO,40.4463005066,21.2821998596
1,Kithira Airport,KIT,36.2742996216,23.0170001984
1,Kefallinia Airport,EFL,38.12009811401367,20.5004997253418
1,Kalamata Airport,KLX,37.06829833984375,22.02549934387207
1,Kos Airport,KGS,36.79330062866211,27.091699600219727
1,Karpathos Airport,AOK,35.4213981628418,27.145999908447266
1,Ioannis Kapodistrias International Airport,CFU,39.601898193359375,19.911699295043945
1,Kasos Airport,KSJ,35.4213981628,26.9099998474
1,Alexander the Great International Airport,KVA,40.91329956054688,24.619199752807617
1,Filippos Airport,KZI,40.28609848022461,21.84079933166504
1,Leros Airport,LRS,37.184898,26.800301
1,Limnos Airport,LXS,39.917098999,25.236299514799995
1,Larisa Airport,LRA,39.650253,22.4655
1,Mikonos Airport,JMK,37.43510055541992,25.348100662231445
1,Mytilene International Airport,MJT,39.0567016602,26.5983009338
1,Aktion National Airport,PVK,38.92549896240234,20.765300750732425
1,Diagoras Airport,RHO,36.405399322509766,28.086200714111328
1,Araxos Airport,GPA,38.1511,21.4256
1,Chania International Airport,CHQ,35.531700134277344,24.14970016479492
1,Skiathos Island National Airport,JSI,39.17710113525391,23.503700256347656
1,Samos Airport,SMI,37.68999862670898,26.911699295043945
1,Sparti Airport,SPJ,36.973899841308594,22.52630043029785
1,Santorini Airport,JTR,36.399200439453125,25.47929954528809
1,Sitia Airport,JSH,35.21609878540039,26.101299285888672
1,Skiros Airport,SKU,38.9676017761,24.4871997833
1,Thessaloniki Macedonia International Airport,SKG,40.51969909667969,22.97089958190918
1,Zakynthos International Airport Dionysios Solomos,ZTH,37.7509,20.8843
1,Budapest Liszt Ferenc International Airport,BUD,47.42976,19.261093
1,Debrecen International Airport,DEB,47.48889923095703,21.61529922485352
1,Crotone Airport,CRV,38.9972,17.0802
1,Bari Karol Wojtyła Airport,BRI,41.138901,16.760599
1,Foggia Gino Lisa Airport,FOG,41.432899,15.535
1,Taranto-Grottaglie Marcello Arlotta Airport,TAR,40.517502,17.4032
1,Lecce Galatina Air Base,LCC,40.239201,18.133301
1,Pescara International Airport,PSR,42.431702,14.1811
1,Brindisi – Salento Airport,BDS,40.6576,17.947001
1,Lamezia Terme Airport,SUF,38.905399,16.2423
1,Catania-Fontanarossa Airport,CTA,37.466801,15.0664
1,Lampedusa Airport,LMP,35.497898,12.6181
1,Pantelleria Airport,PNL,36.816502,11.9689
1,Falcone–Borsellino Airport,PMO,38.175999,13.091
1,Reggio Calabria Airport,REG,38.071201,15.6516
1,Vincenzo Florio Airport Trapani-Birgi,TPS,37.9114,12.488
1,Sigonella Navy Air Base,NSY,37.401699,14.9224
1,Alghero-Fertilia Airport,AHO,40.632099,8.29077
1,Decimomannu Air Base,DCI,39.354198,8.97248
1,Cagliari Elmas Airport,CAG,39.251499,9.05428
1,Olbia Costa Smeralda Airport,OLB,40.898701,9.51763
1,Tortolì Airport,TTB,39.9188,9.68298
1,Malpensa International Airport,MXP,45.6306,8.72811
1,Il Caravaggio International Airport,BGY,45.673901,9.70417
1,Turin Airport,TRN,45.200802,7.64963
1,Villanova D'Albenga International Airport,ALL,44.050598,8.12743
1,Genoa Cristoforo Colombo Airport,GOA,44.4133,8.8375
1,Milano Linate Airport,LIN,45.445099,9.27674
1,Parma Airport,PMF,44.824501,10.2964
1,Cuneo International Airport,CUF,44.547001,7.62322
1,Aviano Air Base,AVB,46.031898,12.596503
1,Bolzano Airport,BZO,46.460201,11.3264
1,Bologna Guglielmo Marconi Airport,BLQ,44.5354,11.2887
1,Treviso-Sant'Angelo Airport,TSF,45.648399,12.1944
1,Forlì Airport,FRL,44.194801,12.0701
1,Brescia Airport,VBS,45.428902,10.3306
1,Trieste–Friuli Venezia Giulia Airport,TRS,45.827499,13.4722
1,Federico Fellini International Airport,RMI,44.020302,12.6117
1,Vicenza Airport,VIC,45.573399,11.5295
1,Padova Airport,QPA,45.395802,11.8479
1,Verona Villafranca Airport,VRN,45.395699,10.8885
1,Venice Marco Polo Airport,VCE,45.505299,12.3519
1,Siena-Ampugnano Airport,SAY,43.256302,11.255
1,Ciampino–G. B. Pastine International Airport,CIA,41.7994,12.5949
1,Leonardo da Vinci–Fiumicino Airport,FCO,41.8002778,12.2388889
1,Marina Di Campo Airport,EBA,42.7603,10.2394
1,Latina Air Base,QLT,41.5424,12.909
1,Naples International Airport,NAP,40.886002,14.2908
1,Pisa International Airport,PSA,43.683899,10.3927
1,Peretola Airport,FLR,43.810001,11.2051
1,Grosseto Air Base,GRS,42.759701,11.0719
1,Perugia San Francesco d'Assisi – Umbria International Airport,PEG,43.095901,12.5132
1,Ljubljana Jože Pučnik Airport,LJU,46.223701,14.4576
1,Maribor Airport,MBX,46.47990036010742,15.686100006103516
1,Portoroz Airport,POW,45.4734001159668,13.614999771118164
1,Kunovice Airport,UHE,49.02939987182617,17.439699172973633
1,Karlovy Vary International Airport,KLV,50.20299911499024,12.914999961853027
1,Ostrava Leos Janáček Airport,OSR,49.6963005065918,18.111099243164062
1,Pardubice Airport,PED,50.01340103149414,15.73859977722168
1,Přerov Air Base,PRV,49.42580032348633,17.404699325561523
1,Václav Havel Airport Prague,PRG,50.1008,14.26
1,Brno-Tuřany Airport,BRQ,49.15129852294922,16.694400787353516
1,Vodochody Airport,VOD,50.216599,14.3958
1,Ben Gurion International Airport,TLV,32.01139831542969,34.88669967651367
1,Beersheba (Teyman) Airport,BEV,31.287000656128,34.722999572754
1,Eilat Airport,ETH,29.56130027770996,34.96009826660156
1,Ein Yahav Airfield,EIY,30.621700286865234,35.20330047607422
1,Haifa International Airport,HFA,32.80939865112305,35.04309844970703
1,Ben Ya'akov Airport,RPN,32.98099899291992,35.5718994140625
1,Bar Yehuda Airfield,MTZ,31.32819938659668,35.38859939575195
1,Nevatim Air Base,VTM,31.2082996368,35.012298584
1,Ovda International Airport,VDA,29.94029998779297,34.93579864501953
1,Ramon Air Base,MIP,30.776100158691406,34.66669845581055
1,Sde Dov Airport,SDV,32.11470031738281,34.78219985961914
1,Malta International Airport,MLA,35.857498,14.4775
1,Graz Airport,GRZ,46.9911003112793,15.439599990844728
1,Innsbruck Airport,INN,47.260201,11.344
1,Linz Hörsching Airport,LNZ,48.2332,14.1875
1,Salzburg Airport,SZG,47.7933006287,13.0043001175
1,Vienna International Airport,VIE,48.110298156738,16.569700241089
1,Alverca Air Base,AVR,38.883301,-9.0301
1,Santa Maria Airport,SMA,36.97140121459961,-25.17060089111328
1,Bragança Airport,BGC,41.8578,-6.70713
1,Beja Airport / Airbase,BYJ,38.078899,-7.9324
1,Braga Municipal Aerodrome,BGZ,41.5871009827,-8.445139884949999
1,Cascais Airport,CAT,38.724998,-9.35523
1,Flores Airport,FLW,39.455299377441406,-31.13139915466309
1,Faro Airport,FAO,37.0144004822,-7.96590995789
1,Graciosa Airport,GRW,39.09220123291016,-28.029800415039062
1,Horta Airport,HOR,38.519901275634766,-28.715900421142575
1,Lajes Airport,TER,38.761799,-27.090799
1,Monte Real Air Base,QLR,39.828335,-8.8875
1,João Paulo II Airport,PDL,37.7411994934,-25.6979007721
1,Pico Airport,PIX,38.554298,-28.441299
1,Portimão Airport,PRM,37.1493,-8.58396
1,Francisco de Sá Carneiro Airport,OPO,41.2481002808,-8.68138980865
1,Porto Santo Airport,PXO,33.0733985901,-16.3500003815
1,Humberto Delgado Airport (Lisbon Portela Airport),LIS,38.7813,-9.13592
1,São Jorge Airport,SJZ,38.66550064086914,-28.175800323486328
1,Vila Real Airport,VRL,41.2743,-7.72047
1,Aerodromo Goncalves Lobato (Viseu Airport),VSE,40.725498,-7.88899
1,Mostar International Airport,OMO,43.282901763916016,17.84589958190918
1,Sarajevo International Airport,SJJ,43.82460021972656,18.331499099731445
1,Arad International Airport,ARW,46.17660140991211,21.261999130249023
1,Bacău Airport,BCM,46.52190017700195,26.91029930114746
1,Tautii Magheraus Airport,BAY,47.65840148925781,23.46999931335449
1,Băneasa International Airport,BBU,44.50320053100586,26.102100372314453
1,Mihail Kogălniceanu International Airport,CND,44.36220169067383,28.488300323486328
1,Cluj-Napoca International Airport,CLJ,46.78519821166992,23.686199188232425
1,Caransebeş Airport,CSB,45.41999816894531,22.25329971313477
1,Craiova Airport,CRA,44.31809997558594,23.888599395751957
1,Iaşi Airport,IAS,47.17850112915039,27.6205997467041
1,Oradea International Airport,OMR,47.025299072265625,21.90250015258789
1,Henri Coandă International Airport,OTP,44.5711111,26.085
1,Sibiu International Airport,SBZ,45.78559875488281,24.09129905700684
1,Satu Mare Airport,SUJ,47.70330047607422,22.88570022583008
1,Suceava Stefan cel Mare Airport,SCV,47.6875,26.35409927368164
1,Tulcea Airport,TCE,45.0625,28.71430015563965
1,Transilvania Târgu Mureş International Airport,TGM,46.46770095825195,24.412500381469727
1,Timişoara Traian Vuia Airport,TSR,45.80989837646485,21.337900161743164
1,Geneva Cointrin International Airport,GVA,46.23809814453125,6.108950138092041
1,Sion Airport,SIR,46.2196006775,7.326759815220001
1,Emmen Air Base,EML,47.092444,8.305184
1,Lugano Airport,LUG,46.00429916379999,8.9105796814
1,Bern Belp Airport,BRN,46.914100647,7.497149944309999
1,Grenchen Airport,ZHI,47.181599,7.41719
1,Zürich Airport,ZRH,47.464699,8.54917
1,St Gallen Altenrhein Airport,ACH,47.4850006104,9.560770034789998
1,Samedan Airport,SMV,46.53409957885742,9.884110450744627
1,Esenboğa International Airport,ESB,40.1281013489,32.995098114
1,Etimesgut Air Base,ANK,39.949798584,32.6885986328
1,Adana Airport,ADA,36.9822006226,35.2803993225
1,İncirlik Air Base,UAB,37.0021018982,35.4258995056
1,Afyon Airport,AFY,38.726398468,30.6011009216
1,Antalya International Airport,AYT,36.898701,30.800501
1,Gaziantep International Airport,GZT,36.9472007751,37.4786987305
1,Konya Airport,KYA,37.979,32.561901
1,Amasya Merzifon Airport,MZH,40.829399,35.521999
1,Sivas Nuri Demirağ Airport,VAS,39.813801,36.9035
1,Malatya Erhaç Airport,MLX,38.4352989197,38.0909996033
1,Kayseri Erkilet Airport,ASR,38.770401001,35.4953994751
1,Tokat Airport,TJK,40.307430267333984,36.367408752441406
1,Çardak Airport,DNZ,37.7855987549,29.7012996674
1,Atatürk International Airport,ISL,40.976898,28.8146
1,Balıkesir Merkez Airport,BZI,39.61930084228516,27.926000595092773
1,Bandırma Airport,BDM,40.31800079345703,27.97769927978516
1,Eskişehir Air Base,ESK,39.7840995789,30.5820999146
1,Adnan Menderes International Airport,ADB,38.2924003601,27.156999588
1,Çiğli Airport,IGL,38.5130004883,27.010099411
1,Cengiz Topel Airport,KCO,40.73500061035156,30.08329963684082
1,Dalaman International Airport,DLM,36.7131004333,28.7924995422
1,Imsık Airport,BXN,37.140098571777344,27.669700622558597
1,Elazığ Airport,EZS,38.6068992615,39.2914009094
1,Diyarbakir Airport,DIY,37.893901825,40.2010002136
1,Erzincan Airport,ERC,39.7102012634,39.5270004272
1,Erzurum International Airport,ERZ,39.9565010071,41.17020034789999
1,Trabzon International Airport,TZX,40.99509811401367,39.78969955444336
1,Van Ferit Melen Airport,VAN,38.46820068359375,43.332298278808594
1,Batman Airport,BAL,37.9290008545,41.1166000366
1,Siirt Airport,SXZ,37.97890090942383,41.84040069580078
1,Bălți International Airport,BZY,47.843056,27.777222
1,Chişinău International Airport,KIV,46.92770004272461,28.93099975585937
1,Ohrid St. Paul the Apostle Airport,OHD,41.18,20.7423
1,Skopje Alexander the Great Airport,SKP,41.961601,21.621401
1,Gibraltar Airport,GIB,36.1511993408,-5.3496599197400005
1,Belgrade Nikola Tesla Airport,BEG,44.8184013367,20.3090991974
1,Nis Airport,INI,43.337299,21.853701
1,Podgorica Airport,TGD,42.359402,19.2519
1,Priština International Airport,PRN,42.5728,21.035801
1,Tivat Airport,TIV,42.40470123291016,18.72330093383789
1,M. R. Štefánik Airport,BTS,48.17020034790039,17.21269989013672
1,Košice Airport,KSC,48.66310119628906,21.241100311279297
1,Piešťany Airport,PZY,48.62519836425781,17.828399658203125
1,Sliač Airport,SLD,48.63779830932617,19.13409996032715
1,Poprad-Tatry Airport,TAT,49.073600769,20.2411003113
1,North Caicos Airport,NCA,21.9175,-71.939598
1,Providenciales Airport,PLS,21.77359962463379,-72.26589965820312
1,South Caicos Airport,XSC,21.5156993866,-71.528503418
1,Maria Montez International Airport,BRX,18.25149917602539,-71.12039947509766
1,Cabo Rojo Airport,CBJ,17.929000854492188,-71.6447982788086
1,Casa De Campo International Airport,LRM,18.45070075988769,-68.91179656982422
1,Punta Cana International Airport,PUJ,18.5673999786,-68.36340332030001
1,Gregorio Luperon International Airport,POP,19.75790023803711,-70.56999969482422
1,Las Américas International Airport,SDQ,18.42970085144,-69.668899536133
1,Cibao International Airport,STI,19.406099319458008,-70.60469818115234
1,Coban Airport,CBV,15.468999862670898,-90.40670013427734
1,La Aurora Airport,GUA,14.5833,-90.527496
1,Retalhuleu Airport,RER,14.520999908447266,-91.69730377197266
1,San José Airport,GSJ,13.9362001419,-90.8358001709
1,Goloson International Airport,LCE,15.7425,-86.852997
1,Ramón Villeda Morales International Airport,SAP,15.4526,-87.923599
1,La Laguna Airport,GJA,16.4454,-85.906601
1,Juan Manuel Galvez International Airport,RTB,16.316799,-86.523003
1,Tela Airport,TEA,15.7759,-87.4758
1,Toncontín International Airport,TGU,14.06089973449707,-87.21720123291016
1,Trujillo Airport,TJI,15.9268,-85.938202
1,Boscobel Aerodrome,OCJ,18.404199600219727,-76.96900177001953
1,Norman Manley International Airport,KIN,17.935699462890625,-76.7874984741211
1,Sangster International Airport,MBJ,18.503700256347656,-77.91339874267578
1,Ken Jones Airport,POT,18.1987991333,-76.53450012210001
1,Tinson Pen Airport,KTP,17.98859977722168,-76.82379913330078
1,General Juan N Alvarez International Airport,ACA,16.757099151611328,-99.75399780273438
1,Del Norte International Airport,NTR,25.865601,-100.237
1,Jesús Terán Paredo International Airport,AGU,21.705601,-102.318001
1,Bahías de Huatulco International Airport,HUX,15.7753,-96.262604
1,General Mariano Matamoros Airport,CVJ,18.834800720214844,-99.26129913330078
1,Ciudad Acuña New International Airport,ACN,29.332899,-101.098998
1,Ciudad del Carmen International Airport,CME,18.65369987487793,-91.79900360107422
1,Nuevo Casas Grandes Airport,NCG,30.3974,-107.875
1,Bachigualato Federal International Airport,CUL,24.7644996643,-107.474998474
1,Chetumal International Airport,CTM,18.50469970703125,-88.32679748535156
1,Ciudad Obregón International Airport,CEN,27.39259910583496,-109.83300018310548
1,Ingeniero Alberto Acuña Ongay International Airport,CPE,19.816799163800003,-90.5002975464
1,Abraham González International Airport,CJS,31.63610076904297,-106.4290008544922
1,General Roberto Fierro Villalobos International Airport,CUU,28.702899932900003,-105.964996338
1,General Pedro Jose Mendez International Airport,CVM,23.7033004761,-98.9564971924
1,Cozumel International Airport,CZM,20.52239990234375,-86.92559814453125
1,General Guadalupe Victoria International Airport,DGO,24.1242008209,-104.527999878
1,Amado Nervo National Airport,TPQ,21.4195,-104.843002
1,Ensenada International Airport,ESE,31.7953,-116.602997
1,Don Miguel Hidalgo Y Costilla International Airport,GDL,20.52179908752441,-103.31099700927734
1,General José María Yáñez International Airport,GYM,27.9689998626709,-110.9250030517578
1,Tehuacan Airport,TCN,18.49720001220703,-97.4198989868164
1,General Ignacio P. Garcia International Airport,HMO,29.095899581900003,-111.047996521
1,Licenciado Miguel de la Madrid Airport,CLQ,19.277,-103.577002
1,Isla Mujeres Airport,ISJ,21.2450008392334,-86.73999786376953
1,Plan De Guadalupe International Airport,SLW,25.54949951171875,-100.9290008544922
1,Ixtepec Airport,IZT,16.449301,-95.093697
1,Lázaro Cárdenas Airport,LZC,18.0016994476,-102.221000671
1,Valle del Fuerte International Airport,LMM,25.6851997375,-109.081001282
1,Del Bajío International Airport,BJX,20.9935,-101.481003
1,Manuel Márquez de León International Airport,LAP,24.0727005005,-110.361999512
1,Loreto International Airport,LTO,25.989200592041016,-111.3479995727539
1,General Servando Canales International Airport,MAM,25.7698993683,-97.5252990723
1,Licenciado Manuel Crescencio Rejon Int Airport,MID,20.9370002747,-89.657699585
1,General Rodolfo Sánchez Taboada International Airport,MXL,32.6306,-115.241997
1,General Francisco J. Mujica International Airport,MLM,19.849899292,-101.025001526
1,Minatitlán/Coatzacoalcos National Airport,MTT,18.1033992767,-94.5807037354
1,Monclova International Airport,LOV,26.9557,-101.470001
1,Licenciado Benito Juarez International Airport,MEX,19.4363,-99.072098
1,General Mariano Escobedo International Airport,MTY,25.7784996033,-100.107002258
1,General Rafael Buelna International Airport,MZT,23.1613998413,-106.26599884
1,Nogales International Airport,NOG,31.22610092163086,-110.97599792480467
1,Quetzalcóatl International Airport,NLD,27.4438991547,-99.5705032349
1,Xoxocotlán International Airport,OAX,16.9999008179,-96.726600647
1,El Tajín National Airport,PAZ,20.6026992798,-97.4608001709
1,Hermanos Serdán International Airport,PBC,19.1581001282,-98.3713989258
1,Mar de Cortés International Airport,PPE,31.351987,-113.305177
1,Piedras Negras International Airport,PDS,28.627399,-100.535004
1,Licenciado y General Ignacio Lopez Rayon Airport,UPN,19.396699905395508,-102.03900146484376
1,Licenciado Gustavo Díaz Ordaz International Airport,PVR,20.680099487304688,-105.25399780273438
1,Puerto Escondido International Airport,PXM,15.8769,-97.089103
1,Querétaro Intercontinental Airport,QRO,20.6173,-100.185997
1,General Lucio Blanco International Airport,REX,26.0089,-98.2285
1,Los Cabos International Airport,SJD,23.15180015563965,-109.72100067138672
1,San Felipe International Airport,SFH,30.930200576782,-114.80899810791
1,Ponciano Arriaga International Airport,SLP,22.254299163800003,-100.930999756
1,Francisco Sarabia International Airport,TRC,25.5683002472,-103.411003113
1,Angel Albino Corzo International Airport,TGZ,16.5636005402,-93.0224990845
1,General Abelardo L. Rodríguez International Airport,TIJ,32.541099548339844,-116.97000122070312
1,General Francisco Javier Mina International Airport,TAM,22.2964000702,-97.8658981323
1,Tamuin Airport,TSL,22.0383,-98.806502
1,Licenciado Adolfo Lopez Mateos International Airport,TLC,19.3370990753,-99.56600189210002
1,Tapachula International Airport,TAP,14.7943000793,-92.3700027466
1,Cancún International Airport,CUN,21.036500930800003,-86.8770980835
1,Carlos Rovirosa Pérez International Airport,VSA,17.996999740600586,-92.81739807128906
1,General Heriberto Jara International Airport,VER,19.1459007263,-96.1873016357
1,General Leobardo C. Ruiz International Airport,ZCL,22.8971004486,-102.68699646
1,Ixtapa Zihuatanejo International Airport,ZIH,17.601600647,-101.460998535
1,Zamora Airport,ZMM,20.045,-102.276001
1,Playa De Oro International Airport,ZLO,19.1448001862,-104.558998108
1,Bluefields Airport,BEF,11.991000175476074,-83.77410125732422
1,Augusto C. Sandino (Managua) International Airport,MGA,12.14150047302246,-86.16819763183594
1,Puerto Cabezas Airport,PUZ,14.047200202941896,-83.38670349121094
1,Bocas Del Toro International Airport,BOC,9.340849876403809,-82.25080108642578
1,Cap Manuel Niño International Airport,CHX,9.458962,-82.515062
1,Enrique Malek International Airport,DAV,8.390999794006348,-82.43499755859375
1,Panama Pacific International Airport,BLB,8.91479,-79.599602
1,Marcos A. Gelabert International Airport,PAC,8.973340034484863,-79.55560302734375
1,Ruben Cantu Airport,SYP,8.085599899291992,-80.94529724121094
1,Tocumen International Airport,PTY,9.0713596344,-79.3834991455
1,Buenos Aires Airport,BAI,9.163949,-83.330171
1,Coto 47 Airport,OTR,8.60155963897705,-82.96859741210938
1,Chacarita Airport,JAP,9.98141002655,-84.7726974487
1,Golfito Airport,GLF,8.654009819030762,-83.18219757080078
1,Guapiles Airport,GPL,10.2172002792,-83.79699707030001
1,Daniel Oduber Quiros International Airport,LIR,10.5933,-85.544403
1,Los Chiles Airport,LSL,11.035300254821776,-84.70610046386719
1,Limon International Airport,LIO,9.95796012878418,-83.02200317382812
1,Nosara Airport,NOB,9.97649002075,-85.65299987790002
1,Juan Santamaria International Airport,SJO,9.993860244750977,-84.20880126953125
1,Palmar Sur Airport,PMZ,8.951029777526855,-83.46859741210938
